"main.id","hpq_cct_mem.id","cct_mem_refno"
"2286195","0","2"
"2286195","1","3"
"2286195","2","4"
"2286207","0","1"
"2286207","1","2"
"2286207","2","3"
"2286207","3","4"
"2286210","0","2"
"2286210","1","3"
"2286210","2","4"
"2286210","3","5"
"2286267","0","2"
"2286267","1","5"
"2286275","0","2"
"2286275","1","5"
"2286275","2","7"
"2295961","0","1"
"2295961","1","3"
"2295961","2","4"
"2295961","3","5"
"2323093","0","4"
"2323093","1","5"
"2323093","2","6"
"2323094","0","4"
"2323094","1","5"
"2323096","0","5"
"2323096","1","6"
"2323115","0","4"
"2323115","1","5"
"2323200","0","3"
"2323200","1","4"
"2323200","2","5"
"2406656","0","8"
"2406656","1","9"
"2414628","0","2"
"2414628","1","4"
"2414628","2","5"
"2414628","3","6"
"2418212","0","6"
"2418212","1","7"
"2420579","0","7"
"2424772","0","5"
"2424772","1","6"
"2424772","2","7"
"2424779","0","6"
"2424779","1","7"
"2425752","0","2"
"2454573","0","2"
"2454573","1","5"
"2454573","2","6"
"2454573","3","7"
"2455046","0","2"
"2455046","1","3"
"2455046","2","4"
"2456738","0","2"
"2456738","1","4"
"2456738","2","5"
"2456738","3","6"
"2457505","0","1"
"2457505","1","2"
"2457505","2","3"
"2465398","0","4"
"2465398","1","9"
"2465398","2","10"
"2465423","0","8"
"2465423","1","7"
"2465423","2","9"
"2486590","0","7"
"2486590","1","8"
"2498250","0","3"
"2498250","1","4"
"2498250","2","5"
"2498316","0","2"
"2498316","1","3"
"2498316","2","4"
"2498316","3","5"
"2504178","0","3"
"2504184","0","3"
"2504184","1","4"
"2504194","0","3"
"2504194","1","6"
"2504196","0","3"
"2504196","1","4"
"2553959","0","3"
"2553959","1","4"
"2553974","0","2"
"2553974","1","4"
"2553974","2","5"
"2553974","3","6"
"2566012","0","3"
"2566012","1","4"
"2566012","2","5"
"2566302","0","7"
"2566302","1","8"
"2566302","2","9"
"2567718","0","4"
"2568912","0","4"
"2588389","0","2"
"2588389","1","3"
"2588389","2","4"
"2588398","0","5"
"2588405","0","3"
"2588405","1","4"
"2588405","2","5"
"2590260","0","10"
"2591728","0","2"
"2591728","1","3"
"2600005","0","3"
"2600005","1","4"
"2600005","2","5"
"2600007","0","3"
"2600007","1","4"
"2600007","2","5"
"2600012","0","4"
"2600022","0","3"
"2600022","1","4"
"2600024","0","3"
"2600025","0","3"
"2600025","1","4"
"2600029","0","4"
"2600029","1","5"
"2600034","0","3"
"2600034","1","4"
"2600034","2","5"
"2601669","0","3"
"2601669","1","4"
"2604770","0","7"
"2604770","1","8"
"2609009","0","2"
"2609009","1","3"
"2609011","0","4"
"2609012","0","6"
"2609013","0","2"
"2609013","1","3"
"2609014","0","5"
"2609014","1","6"
"2609020","0","3"
"2609020","1","5"
"2609020","2","6"
"2630286","0","3"
"2630286","1","4"
"2630286","2","5"
"2630286","3","6"
"2630294","0","2"
"2636596","0","3"
"2640924","0","11"
"2640924","1","8"
"2640924","2","12"
"2656041","0","3"
"2656041","1","6"
"2656041","2","7"
"2658252","0","3"
"2658252","1","4"
"2658261","0","1"
"2658261","1","5"
"2658261","2","6"
"2658261","3","7"
"1597208","0","2"
"1597208","1","3"
"1597208","2","4"
"1853914","0","5"
"1853914","1","6"
"1853931","0","1"
"1853931","1","3"
"1853931","2","4"
"1853933","0","2"
"1853933","1","4"
"1853933","2","5"
"1853934","0","2"
"1853934","1","3"
"1853934","2","4"
"1853934","3","5"
"1853951","0","2"
"1853951","1","3"
"1853965","0","2"
"1853965","1","4"
"1853965","2","5"
"2683113","0","1"
"2683113","1","2"
"2683115","0","2"
"2683115","1","3"
"2683115","2","4"
"2683117","0","2"
"2683117","1","4"
"2683117","2","5"
"2683118","0","2"
"2683118","1","3"
"2683118","2","4"
"2683118","3","5"
"2683125","0","2"
"2683126","0","2"
"2683126","1","3"
"2683126","2","4"
"2683128","0","2"
"2683132","0","1"
"2683132","1","2"
"2683140","0","5"
"2683140","1","4"
"2683143","0","2"
"2689411","0","2"
"2689411","1","3"
"2689413","0","2"
"2689413","1","3"
"2689413","2","4"
"2689413","3","5"
"2689414","0","2"
"2689414","1","3"
"2689414","2","4"
"2689414","3","5"
"2689417","0","2"
"2689417","1","3"
"2689417","2","5"
"2689417","3","6"
"2689420","0","2"
"2689420","1","3"
"2689420","2","4"
"2689425","0","2"
"2689425","1","4"
"2689425","2","5"
"2689433","0","2"
"2689433","1","3"
"2689433","2","4"
"2689433","3","5"
"2689460","0","2"
"2689460","1","4"
"2689460","2","5"
"2689462","0","1"
"2689462","1","4"
"2689471","0","2"
"2689471","1","3"
"2689471","2","4"
"2689471","3","5"
"2689476","0","1"
"2689476","1","2"
"2689476","2","3"
"2689480","0","1"
"2689480","1","2"
"2689484","0","1"
"2689484","1","2"
"2689484","2","3"
"2689488","0","1"
"2689488","1","2"
"2689488","2","3"
"2689500","0","2"
"2689500","1","3"
"2689500","2","4"
"2689500","3","5"
"2689509","0","1"
"2689509","1","3"
"2689511","0","2"
"2689511","1","5"
"2689511","2","6"
"2689515","0","2"
"2689515","1","3"
"2689515","2","4"
"2689515","3","5"
"2689520","0","2"
"2689520","1","4"
"2689520","2","5"
"2689521","0","2"
"2689521","1","4"
"2689521","2","5"
"2689521","3","6"
"2689524","0","1"
"2689524","1","2"
"2689524","2","3"
"2689537","0","3"
"2689537","1","6"
"2689537","2","7"
"2689546","0","2"
"2689546","1","5"
"2689987","0","2"
"2690025","0","1444822378871"
"2690025","1","1444822378872"
"2690025","2","1444822378873"
"2690026","0","1444822378872"
"2690026","1","1444822378873"
"2692838","0","2"
"2692838","1","4"
"2692891","0","1"
"2692891","1","2"
"2692891","2","3"
"2692891","3","4"
"2692894","0","6"
"2692894","1","3"
"2692898","0","2"
"2692898","1","4"
"2692898","2","6"
"2692919","0","2"
"2692919","1","4"
"2692919","2","5"
"2692919","3","6"
"2692956","0","1"
"2692956","1","2"
"2696620","0","2"
"2696620","1","5"
"2696620","2","6"
"2696626","0","2"
"2696626","1","4"
"2696626","2","5"
"2696705","0","1"
"2696705","1","3"
"2696705","2","5"
"2696708","0","1"
"2696708","1","2"
"2696708","2","3"
"2697392","0","1"
"2697392","1","2"
"2697392","2","3"
"2697392","3","4"
"2697421","0","2"
"2697421","1","4"
"2697421","2","5"
"2697421","3","6"
"2697461","0","2"
"2697461","1","5"
"2706478","0","2"
"2706478","1","3"
"2706478","2","4"
"2706535","0","2"
"2706535","1","5"
"2710596","0","2"
"2710596","1","5"
"2710598","0","2"
"2710598","1","5"
"2710598","2","6"
"2710600","0","2"
"2710600","1","3"
"2710600","2","4"
"2710600","3","5"
"2710601","0","1"
"2710601","1","2"
"2710601","2","3"
"2710616","0","2"
"2710616","1","3"
"2710621","0","2"
"2710621","1","4"
"2710666","0","1"
"2710666","1","2"
"2710667","0","3"
"2711720","0","2"
"2711720","1","3"
"2711720","2","4"
"2711720","3","5"
"2711731","0","2"
"2711731","1","5"
"2711731","2","6"
"2711732","0","2"
"2711732","1","3"
"2711732","2","4"
"2711742","0","2"
"2711742","1","3"
"2711742","2","4"
"2711742","3","5"
"2711753","0","3"
"2711753","1","4"
"2711753","2","5"
"2712513","0","2"
"2712513","1","4"
"2712513","2","5"
"2712514","0","2"
"2712514","1","4"
"2712514","2","5"
"2712521","0","2"
"2712521","1","4"
"2712521","2","5"
"2712531","0","2"
"2712531","1","3"
"2712531","2","4"
"2712552","0","2"
"2712552","1","5"
"2712552","2","6"
"2712559","0","1"
"2712559","1","2"
"2712559","2","3"
"2712559","3","4"
"2712575","0","1"
"2712575","1","5"
"2712575","2","6"
"2712578","0","2"
"2712578","1","3"
"2712578","2","4"
"2712582","0","2"
"2712582","1","3"
"2712582","2","4"
"2713069","0","2"
"2713069","1","3"
"2713069","2","4"
"2713077","0","1"
"2713077","1","2"
"2713077","2","3"
"2713077","3","4"
"2713089","0","2"
"2713089","1","3"
"2713089","2","4"
"2713096","0","1"
"2713096","1","3"
"2713168","0","1"
"2713168","1","4"
"2713265","0","2"
"2713265","1","4"
"2713265","2","5"
"2713265","3","6"
"2713659","0","2"
"2713659","1","3"
"2713659","2","4"
"2713659","3","5"
"2721741","0","3"
"2721741","1","4"
"2721741","2","1"
"2724946","0","2"
"2724946","1","3"
"2724946","2","4"
"2724946","3","5"
"2732511","0","1444822378875"
"2732511","1","1444822378876"
"2732511","2","1444822378877"
"2736563","0","2"
"2736563","1","4"
"2736563","2","5"
"2736563","3","6"
"2755910","0","1"
"2755910","1","5"
"2788228","0","2"
"2788228","1","3"
"2788228","2","4"
"2788228","3","5"
"2788845","0","1"
"2788845","1","2"
"2788845","2","3"
"2804868","0","1444822378876"
"2804868","1","1444822378877"
"2804868","2","1444822378878"
"2804868","3","1444822378879"
"2804868","4","1444822378880"
"2838459","0","7"
"2838459","1","8"
"2838459","2","9"
"2855361","0","9"
"2855361","1","10"
"2855361","2","11"
"2859132","0","2"
"2859132","1","5"
"2859132","2","6"
"2862068","0","9"
"2862068","1","10"
"2862068","2","11"
"2862068","3","12"
"2862078","0","10"
"2862078","1","11"
"2864497","0","2"
"2864498","0","3"
"2864521","0","2"
"2864526","0","6"
"2864526","1","7"
"2864526","2","8"
"2870251","0","2"
"2870251","1","4"
"2870251","2","5"
"2870251","3","6"
"2873987","0","12"
"2873987","1","13"
"2877221","0","1"
"2877221","1","2"
"2877221","2","3"
"2877221","3","4"
"2877221","4","5"
"2877225","0","2"
"2877225","1","6"
"2877225","2","7"
"2877231","0","2"
"2877231","1","3"
"2877231","2","4"
"2877231","3","5"
"2877265","0","3"
"2877265","1","4"
"2878602","0","1"
"2878602","1","2"
"2878602","2","3"
"2878602","3","4"
"2878602","4","5"
"2878608","0","2"
"2878608","1","6"
"2878608","2","7"
"2878616","0","2"
"2878616","1","3"
"2878616","2","4"
"2878616","3","5"
"2878640","0","2"
"2878640","1","3"
"2880035","0","3"
"2880035","1","4"
"2880154","0","3"
"2880427","0","3"
"2880427","1","4"
"2880429","0","3"
"2880434","0","3"
"2880434","1","5"
"2880434","2","6"
"2880437","0","7"
"2880437","1","15"
"2880438","0","3"
"2880438","1","4"
"2880438","2","5"
"2880439","0","3"
"2880440","0","6"
"2880440","1","7"
"2880445","0","4"
"2880445","1","5"
"2880445","2","6"
"2880447","0","3"
"2880447","1","4"
"2880448","0","3"
"2880450","0","4"
"2880450","1","5"
"2880452","0","3"
"2880452","1","4"
"2880453","0","5"
"2880453","1","6"
"2880453","2","7"
"2880454","0","3"
"2880454","1","4"
"2880454","2","5"
"2880456","0","4"
"2880456","1","6"
"2880456","2","5"
"2880462","0","3"
"2880462","1","4"
"2880462","2","5"
"2880463","0","3"
"2880463","1","4"
"2880463","2","5"
"2880467","0","4"
"2880478","0","3"
"2880478","1","4"
"2885907","0","2"
"2889335","0","2"
"2889335","1","4"
"2889335","2","5"
"2889335","3","6"
"2889336","0","2"
"2889336","1","3"
"2889336","2","4"
"2889353","0","2"
"2889353","1","3"
"2889353","2","4"
"2889358","0","2"
"2889358","1","3"
"2889358","2","5"
"2889358","3","6"
"2890751","0","3"
"2890751","1","4"
"2890751","2","5"
"2894227","0","1"
"2894225","0","2"
"2894248","0","1"
"2894251","0","1"
"2896187","0","7"
"2896187","1","8"
"2896187","2","9"
"2896189","0","8"
"2896189","1","9"
"2896189","2","10"
"2896397","0","2"
"2896397","1","4"
"2896397","2","5"
"2896397","3","6"
"2896414","0","1"
"2896414","1","3"
"2896414","2","4"
"2896414","3","5"
"2896974","0","1"
"2896974","1","3"
"2896974","2","4"
"2896974","3","5"
"2898152","0","1"
"2898155","0","2"
"2899997","0","3"
"2899997","1","4"
"2900965","0","1"
"2900969","0","1"
"2900969","1","2"
"2900969","2","3"
"2900969","3","4"
"2900987","0","1"
"2901647","0","4"
"2901647","1","5"
"2901647","2","7"
"2901648","0","3"
"2901648","1","4"
"2901648","2","5"
"2901672","0","3"
"2901672","1","4"
"2906018","0","3"
"2906018","1","4"
"2906018","2","5"
"2908268","0","3"
"2911333","0","5"
"2911333","1","6"
"2911333","2","7"
"2911383","0","3"
"2911390","0","3"
"2911390","1","4"
"2911396","0","6"
"2911396","1","7"
"2911396","2","8"
"2911486","0","3"
"2911486","1","4"
"2911486","2","5"
"2911486","3","6"
"2911487","0","2"
"2911487","1","3"
"2911487","2","4"
"2911487","3","5"
"2911489","0","3"
"2911489","1","4"
"2911490","0","3"
"2911493","0","3"
"2911493","1","4"
"2911494","0","4"
"2914473","0","1"
"2914478","0","1"
"2914495","0","2"
"2914495","1","3"
"2914495","2","4"
"2914495","3","5"
"2914509","0","3"
"2914509","1","4"
"2914509","2","5"
"2914509","3","6"
"2914509","4","7"
"2914520","0","1"
"2914520","1","5"
"2914541","0","2"
"2914541","1","3"
"2914541","2","4"
"2914546","0","2"
"2914549","0","2"
"2914550","0","2"
"2914550","1","3"
"2914569","0","2"
"2914569","1","4"
"2914569","2","5"
"2914569","3","6"
"2916191","0","2"
"2916191","1","3"
"2916191","2","4"
"2917369","0","5"
"2917379","0","2"
"2917396","0","3"
"2917396","1","4"
"2917396","2","5"
"2917419","0","2"
"2917419","1","3"
"2918585","0","4"
"2919419","0","4"
"2919419","1","5"
"2919419","2","6"
"2919486","0","4"
"2919486","1","5"
"2919486","2","6"
"2920752","0","5"
"2920752","1","6"
"2920752","2","7"
"2924408","0","17"
"2924408","1","18"
"2924408","2","19"
"2925167","0","3"
"2925400","0","2"
"2925400","1","4"
"2925400","2","5"
"2925400","3","6"
"2925487","0","2"
"2926339","0","2"
"2926339","1","4"
"2926346","0","3"
"2926346","1","4"
"2926356","0","3"
"2926356","1","4"
"2928701","0","6"
"2928701","1","7"
"2928701","2","8"
"2928716","0","5"
"2928716","1","6"
"2928716","2","7"
"2929832","0","1"
"2929832","1","2"
"2929832","2","3"
"2929832","3","4"
"2929833","0","2"
"2929833","1","5"
"2929833","2","6"
"2929833","3","7"
"2929833","4","8"
"2929843","0","2"
"2929843","1","6"
"2929843","2","4"
"2929843","3","5"
"2931727","0","2"
"2931727","1","3"
"2931727","2","4"
"2931727","3","5"
"2931768","0","5"
"2931777","0","3"
"2931780","0","3"
"2931780","1","4"
"2932061","0","2"
"2932061","1","3"
"2932064","0","7"
"2932071","0","3"
"2932071","1","4"
"2937982","0","2"
"2937982","1","3"
"2937982","2","4"
"2937982","3","5"
"2939422","0","13"
"2939427","0","10"
"2939427","1","11"
"2945043","0","7"
"2945043","1","8"
"2945887","0","3"
"2945887","1","4"
"2953540","0","3"
"2953540","1","4"
"2953794","0","1"
"2953794","1","2"
"2954658","0","11"
"2954658","1","12"
"2954658","2","13"
"2954660","0","9"
"2954660","1","10"
"2954660","2","11"
"2955536","0","3"
"2955536","1","4"
"2955536","2","5"
"2957586","0","4"
"2957586","1","2"
"2957585","0","2"
"2962447","0","3"
"2962447","1","5"
"2962447","2","6"
"2963522","0","3"
"2963522","1","5"
"2963522","2","6"
"2963539","0","3"
"2963539","1","6"
"2963539","2","7"
"2968544","0","2"
"2968544","1","3"
"2968566","0","2"
"2968566","1","3"
"2968658","0","2"
"2968658","1","3"
"2970914","0","2"
"2970914","1","4"
"2970914","2","5"
"2974942","0","2"
"2974942","1","4"
"2974942","2","5"
"2974942","3","6"
"2976526","0","3"
"2976526","1","4"
"2976526","2","5"
"2976527","0","2"
"2976527","1","3"
"2977069","0","2"
"2977069","1","4"
"2977069","2","5"
"2983849","0","2"
"2983849","1","3"
"2983849","2","4"
"2983850","0","2"
"2983850","1","4"
"2983850","2","6"
"2983850","3","7"
"2983852","0","2"
"2983852","1","3"
"2983852","2","4"
"2985691","0","6"
"2985691","1","7"
"2987792","0","2"
"2987792","1","4"
"2987792","2","5"
"2987792","3","6"
"3003666","0","2"
"3003666","1","3"
"3003666","2","5"
"3015969","0","2"
"3015970","0","4"
"3015970","1","2"
"3019851","0","1"
"3019851","1","2"
"3019851","2","3"
"3019851","3","4"
"3019851","4","5"
"3020545","0","1"
"3020545","1","5"
"3020553","0","2"
"3020565","0","1"
"3020565","1","3"
"3020578","0","2"
"3020580","0","2"
"3020580","1","3"
"3020580","2","4"
"3020580","3","5"
"3021725","0","2"
"3021725","1","3"
"3021725","2","4"
"3021725","3","5"
"3024540","0","2"
"3024540","1","3"
"3024540","2","4"
"3026925","0","3"
"3026925","1","4"
"3026925","2","5"
"3026928","0","7"
"3026928","1","8"
"3026928","2","9"
"3027099","0","3"
"3027099","1","6"
"3027099","2","7"
"3031823","0","9"
"3031836","0","2"
"3031978","0","1"
"3031980","0","5"
"3031983","0","2"
"3032020","0","6"
"3032020","1","2"
"3034026","0","1"
"3034026","1","4"
"3034032","0","1"
"3034032","1","4"
"3034039","0","1"
"3034039","1","4"
"3044417","0","3"
"3044417","1","4"
"3044417","2","5"
"3044432","0","3"
"3044432","1","4"
"3044432","2","5"
"3044432","3","6"
"3044444","0","6"
"3044444","1","5"
"3044444","2","4"
"3044444","3","3"
"3117418","0","4"
"3117418","1","5"
"3117418","2","5"
"3151778","0","2"
"3151778","1","9"
"3151778","2","7"
"3182961","0","2"
"3182961","1","3"
"3182961","2","4"
"3185254","0","2"
"3185254","1","4"
"3185256","0","3"
"3185256","1","4"
"3191155","0","2"
"3191155","1","5"
"3219113","0","2"
"3219113","1","3"
"3219113","2","4"
"3219113","3","5"
"3219143","0","2"
"3219143","1","4"
"3219143","2","5"
"3219145","0","2"
"3219145","1","3"
"3219145","2","4"
"3219145","3","5"
"3247065","0","2"
"3247065","1","5"
"3247065","2","6"
"3247065","3","7"
"3265958","0","2"
"3265958","1","4"
"3297031","0","2"
"3297126","0","3"
"3297126","1","4"
"3297213","0","3"
"3297213","1","4"
"3297312","0","3"
"3297312","1","4"
"3297312","2","5"
"3297316","0","3"
"3297316","1","4"
"3297766","0","3"
"3316161","0","3"
"3316161","1","4"
"3316161","2","5"
"3316602","0","2"
"3316602","1","3"
"3316602","2","4"
"3331256","0","2"
"3331256","1","3"
"3331256","2","4"
"3331257","0","2"
"3331257","1","3"
"3331257","2","4"
"3331266","0","2"
"3331266","1","4"
"3331266","2","5"
"3331266","3","6"
"3337742","0","6"
"3337742","1","7"
"3337745","0","3"
"3337745","1","4"
"3337745","2","5"
"3337941","0","2"
"3337941","1","3"
"3337942","0","2"
"3337942","1","4"
"3342278","0","2"
"3342278","1","3"
"3342278","2","4"
"3342278","3","5"
"3342281","0","2"
"3342281","1","3"
"3342281","2","4"
"3342281","3","5"
"3342281","4","6"
"3353514","0","3"
"3353514","1","4"
"3353514","2","5"
"3353515","0","3"
"3353515","1","4"
"3353515","2","5"
"3357703","0","2"
"3357703","1","4"
"3357703","2","5"
"3357704","0","2"
"3357704","1","3"
"3357704","2","4"
"3357704","3","5"
"3389971","0","3"
"3389971","1","4"
"3389971","2","5"
"3389976","0","3"
"3389976","1","4"
"3390145","0","1"
"3390145","1","3"
"3390145","2","4"
"3396981","0","4"
"3396981","1","5"
"3396981","2","6"
"3396984","0","3"
"3396984","1","4"
"3396984","2","5"
"3396996","0","3"
"3396996","1","4"
"3397001","0","7"
"3397001","1","8"
"3397018","0","3"
"3397018","1","4"
"3397019","0","3"
"3397019","1","4"
"3397019","2","5"
"3397029","0","1"
"3397029","1","4"
"3404959","0","2"
"3404959","1","5"
"3404959","2","6"
"3411145","0","2"
"3411145","1","11"
"3411145","2","13"
"3411145","3","14"
"3411165","0","2"
"3411165","1","5"
"3411165","2","6"
"3418701","0","2"
"3418701","1","3"
"3418701","2","4"
"3418701","3","5"
"3418704","0","2"
"3418704","1","3"
"3418704","2","4"
"3418705","0","2"
"3418705","1","4"
"3418705","2","5"
"3418710","0","2"
"3418710","1","4"
"3418710","2","5"
"3418710","3","6"
"3418716","0","2"
"3418716","1","5"
"3426597","0","2"
"3426597","1","5"
"3426597","2","6"
"3427750","0","2"
"3427750","1","4"
"3427750","2","5"
"3427750","3","6"
"3432028","0","2"
"3432028","1","5"
"3432028","2","6"
"3432028","3","7"
"3432031","0","2"
"3432031","1","4"
"3432031","2","5"
"3432031","3","6"
"3432032","0","2"
"3432032","1","3"
"3432032","2","4"
"3432033","0","2"
"3432033","1","8"
"3432033","2","9"
"3432033","3","10"
"3432033","4","11"
"3432048","0","1"
"3432048","1","2"
"3432048","2","3"
"3432048","3","4"
"3432048","4","5"
"3432077","0","2"
"3432077","1","3"
"3432077","2","4"
"3432717","0","2"
"3432717","1","3"
"3432717","2","4"
"3433700","0","2"
"3433700","1","6"
"3433700","2","7"
"3433700","3","8"
"3436073","0","2"
"3436073","1","4"
"3436073","2","5"
"3436073","3","6"
"3436077","0","2"
"3436077","1","3"
"3436077","2","5"
"3436297","0","2"
"3436297","1","6"
"3436297","2","7"
"3436299","0","2"
"3436299","1","3"
"3436299","2","4"
"3436299","3","5"
"3436300","0","2"
"3436300","1","3"
"3436300","2","4"
"3436300","3","5"
"3436305","0","2"
"3436305","1","3"
"3436305","2","4"
"3436331","0","2"
"3436331","1","4"
"3436336","0","2"
"3436336","1","4"
"3436336","2","5"
"3436341","0","1"
"3436341","1","6"
"3436341","2","7"
"3437314","0","2"
"3437314","1","4"
"3453695","0","3"
"3453695","1","7"
"3459028","0","2"
"3459028","1","3"
"3459028","2","4"
"3459028","3","5"
"3459036","0","2"
"3459036","1","3"
"3459036","2","4"
"3459036","3","5"
"3459038","0","2"
"3459038","1","3"
"3459038","2","4"
"3459044","0","2"
"3459044","1","5"
"3459044","2","6"
"3463295","0","2"
"3463295","1","4"
"3463295","2","5"
"3464363","0","2"
"3464363","1","3"
"3464363","2","4"
"3483179","0","2"
"3483179","1","3"
"3483180","0","2"
"3483180","1","4"
"3483180","2","8"
"3483187","0","2"
"3483187","1","3"
"3483187","2","4"
"3483187","3","5"
"3483191","0","2"
"3483191","1","5"
"3483191","2","6"
"3483191","3","7"
"3508781","0","4"
"3508781","1","5"
"3528646","0","2"
"3528646","1","3"
"3538478","0","2"
"3538478","1","5"
"3538478","2","6"
"3538478","3","7"
"3538479","0","2"
"3538479","1","9"
"3538479","2","10"
"3538479","3","11"
"3646065","0","1"
"3650536","0","1"
"3650544","0","2"
"3650566","0","1"
"3650568","0","2"
"3650568","1","4"
"3730034","0","2"
"3730040","0","4"
"3730047","0","3"
"3730047","1","4"
"3730047","2","5"
"3730063","0","3"
"3730063","1","4"
"3730063","2","5"
"3730066","0","5"
"3730066","1","6"
"3737027","0","3"
"3737027","1","4"
"3737027","2","5"
"3781718","0","4"
"3781718","1","5"
"3797379","0","3"
"3797379","1","4"
"3797379","2","5"
"3797384","0","4"
"3797384","1","5"
"3797384","2","7"
"3797408","0","6"
"3797408","1","7"
"3797473","0","3"
"3797473","1","4"
"3797473","2","5"
"3803627","0","2"
"3803645","0","2"
"3803649","0","2"
"3803656","0","3"
"3803658","0","4"
"3803658","1","5"
"3803658","2","6"
"3803665","0","2"
"3803666","0","1"
"3815790","0","3"
"3815790","1","4"
"3815800","0","4"
"3815800","1","5"
"3815800","2","6"
"3841431","0","1"
"3841867","0","3"
"3842264","0","2"
"3858475","0","2"
"3858475","1","5"
"3858475","2","6"
"3858475","3","7"
"3858726","0","7"
"3858726","1","8"
"3858726","2","6"
"3858726","3","9"
"3889209","0","4"
"3889216","0","1"
"3889221","0","5"
"3889221","1","6"
"3889239","0","3"
"3889245","0","3"
"3889245","1","4"
"3889245","2","5"
"3889254","0","8"
"3889254","1","9"
"3889254","2","10"
"3889263","0","2"
"3910907","0","2"
"3910907","1","3"
"3910907","2","4"
"3910907","3","5"
"3910917","0","11"
"3910917","1","14"
"3910917","2","12"
"3910917","3","13"
"3911003","0","2"
"3911003","1","3"
"3911003","2","4"
"3912440","0","4"
"3912447","0","3"
"3912447","1","4"
"3912447","2","5"
"3912461","0","4"
"3912461","1","5"
"3912462","0","4"
"3912462","1","5"
"3912462","2","6"
"3912467","0","4"
"3912467","1","17"
"3912467","2","18"
"3912467","3","19"
"3912949","0","17"
"3912949","1","18"
"3912949","2","19"
"3912949","3","22"
"3912970","0","4"
"3920501","0","4"
"3920502","0","3"
"3920502","1","4"
"3920502","2","5"
"3920512","0","3"
"3920512","1","4"
"3920512","2","5"
"3920523","0","3"
"3920523","1","4"
"3920523","2","5"
"3920524","0","5"
"3920529","0","3"
"3920529","1","25"
"3920531","0","5"
"3920531","1","6"
"3922629","0","18"
"3922629","1","19"
"3922629","2","20"
"3922638","0","4"
"3922638","1","5"
"3922642","0","3"
"3922642","1","4"
"3922642","2","5"
"3922643","0","4"
"3922643","1","5"
"3922643","2","6"
"3922644","0","3"
"3922644","1","4"
"3922644","2","5"
"3922664","0","3"
"3922664","1","4"
"3922664","2","9"
"3926076","0","10"
"3926076","1","11"
"3926076","2","12"
"3926084","0","3"
"3926084","1","4"
"3928381","0","3"
"3928381","1","4"
"3928381","2","5"
"3933927","0","3"
"3933934","0","3"
"3933934","1","4"
"3933934","2","5"
"3933935","0","3"
"3933935","1","4"
"3933935","2","5"
"3933968","0","3"
"3933968","1","4"
"3933968","2","9"
"3933973","0","9"
"3933973","1","10"
"3933973","2","11"
"3936654","0","4"
"3994303","0","2"
"3994303","1","3"
"3994303","2","4"
"3994319","0","2"
"3994319","1","5"
"3994336","0","2"
"3994336","1","4"
"3994336","2","5"
"3994336","3","6"
"3995323","0","2"
"3995323","1","4"
"3995323","2","5"
"3995325","0","2"
"3995325","1","3"
"3995325","2","4"
"3995325","3","5"
"3995329","0","2"
"3995329","1","3"
"3995329","2","4"
"3995329","3","5"
"3995347","0","2"
"3995347","1","5"
"3995347","2","6"
"3995367","0","2"
"3995367","1","3"
"3995367","2","4"
"3995367","3","5"
"3995383","0","2"
"3995383","1","4"
"3995383","2","5"
"3995383","3","6"
"3995386","0","1"
"3995386","1","3"
"3995386","2","4"
"4048491","0","2"
"4048491","1","3"
"4048491","2","4"
"4048491","3","5"
"4049865","0","2"
"4049865","1","3"
"4049865","2","4"
"4049865","3","5"
"4049890","0","2"
"4049890","1","3"
"4049890","2","4"
"4052167","0","2"
"4052167","1","5"
"4052167","2","7"
"4052214","0","2"
"4052214","1","4"
"4052214","2","5"
"4052226","0","1"
"4052226","1","2"
"4052226","2","5"
"4052240","0","2"
"4052240","1","3"
"4052240","2","4"
"4052285","0","2"
"4052285","1","6"
"4052285","2","7"
"4052285","3","10"
"4055953","0","2"
"4055953","1","4"
"4055965","0","2"
"4055965","1","3"
"4055965","2","4"
"4055965","3","5"
"4055965","4","6"
"4055973","0","2"
"4055973","1","3"
"4055973","2","4"
"4058671","0","2"
"4058671","1","3"
"4058671","2","4"
"4058677","0","1"
"4058677","1","2"
"4058677","2","3"
"4058692","0","2"
"4058692","1","3"
"4058692","2","4"
"4058692","3","5"
"4058692","4","6"
"4058698","0","2"
"4058698","1","4"
"4058698","2","5"
"4058706","0","2"
"4058706","1","6"
"4058706","2","7"
"4058706","3","8"
"4058706","4","9"
"4061673","0","2"
"4061673","1","4"
"4061673","2","5"
"4329991","0","1"
"4329991","1","4"
"4329991","2","5"
"4330004","0","6"
"4330004","1","7"
"4330004","2","5"
"4330006","0","2"
"4330006","1","3"
